id_discente,sexo,semestre_letivo,media_final,numero_faltas,cod_disciplina,disciplina,ch_total,descricao
"187,177",M,20141,10,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"269,618",M,20152,7.3,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,APROVADO
"170,581",M,20161,7.2,0,"3,922",INTRODUCAO A FILOSOFIA,60,APROVADO
"266,526",F,20142,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"176,991",M,20122,6.6,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"263,865",M,20161,null,null,"1,665",ESTRUTURA DE DADOS,60,INDEFERIDO
"187,999",M,20132,0,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REP. FALTA
"280,241",M,20161,7.8,3,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"189,788",M,20152,0,25,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,REP. FALTA
"291,199",M,20162,9.5,0,"3,828",LINGUAGEM PROGRAMACAO I,60,DISPENSADO
"135,328",M,20132,8.9,0,"1,656",ANALISE E PROJETO DE ALGORITMOS,60,APROVADO
"176,216",M,20142,10,0,"10,959",MODELOS PROBABILÍSTICOS P COMPUTAÇÃO,60,APROVADO
"171,447",M,20151,7,0,"19,604",ROBÓTICA COGNITIVA,60,APROVADO
"192,266",M,20151,6.5,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"119,273",M,20122,8.25,0,"3,516",COMPUTADORES E SOCIEDADE,30,APROVADO
"119,828",M,20132,8,0,"2,724",TRABALHO DE CONCLUSAO DE CURSO,30,APROVADO
"280,937",M,20161,8,0,"17,807",PESQUISA OPERACIONAL,60,DISPENSADO
"119,274",M,20101,5,0,"3,828",LINGUAGEM PROGRAMACAO I,60,APROVADO
"130,950",M,20112,8.7,0,"4,555",CALCULO NUMERICO,60,APROVADO
"111,773",M,20091,8.8,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,APROVADO
"268,805",M,20151,7.2,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,APROVADO
"149,648",M,20121,5.9,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"250,063",M,20151,6.6,0,"3,829",LINGUAGEM PROGRAMACAO II,60,APROVADO
"174,199",M,20162,null,null,"6,142",BASQUETEBOL,60,MATRICULADO
"279,725",M,20162,null,0,"21,868",CIRCUITOS LOGICOS I,60,MATRICULADO
"147,912",M,20092,7.3,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"170,361",M,20142,null,0,951,ADM SIST DE INFORMACOES,60,EXCLUIDA
"119,835",M,20101,10,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"274,428",M,20152,8,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"147,488",F,20132,9.53,0,"3,851",TOPICOS ESPEC EM COMPUTACAO,60,APROVADO
"150,608",M,20111,5.5,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"270,768",M,20162,null,0,"2,396",BASES DA EDUCACAO AMBIENTAL,60,MATRICULADO
"149,948",M,20142,8.5,0,"2,707",SISTEMAS BASEADOS EM CONHECIMENTO,60,APROVADO
"111,770",F,20091,7.4,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"257,948",M,20151,0,20,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"265,763",M,20161,7,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,APROVADO
"269,817",M,20151,7,0,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,APROVADO
"154,841",M,20131,0,0,"1,661",CIRCUITOS LOGICOS,90,REP. FALTA
"184,765",M,20141,null,0,"3,817",INTRODUCAO A PROGRAMACAO,60,TRANCADO
"291,240",F,20162,7,0,"17,807",PESQUISA OPERACIONAL,60,DISPENSADO
"190,136",M,20162,null,null,"3,518",CONSTRUCAO DE COMPILADORES I,60,TRANCADO
"111,770",F,20121,9,0,"2,715",TOP ESP EM INTELIGENCIA ARTIFICIAL,60,APROVADO
"185,643",M,20131,9,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"263,365",F,20151,6.1,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,APROVADO
"254,547",M,20161,7.4,0,"2,700",METODOS DE PROJETO DE SOFTWARE,60,APROVADO
"111,716",M,20112,10,0,"3,922",INTRODUCAO A FILOSOFIA,60,APROVADO
"150,142",M,20141,8.23,0,"2,702",ORDENACAO E RECUPERACAO DE DADOS,60,APROVADO
"111,770",F,20121,9,0,"2,706",REDES DE COMPUTADORES II,60,APROVADO
"149,644",M,20132,7.5,0,"2,687",INTERACAO HOMEMMAQUINA,60,DISPENSADO
"260,648",M,20142,0,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REP. FALTA
"123,992",M,20102,7,0,"2,704",PESQUISA APLICADA A COMPUTACAO,45,APROVADO
"254,277",M,20152,8.1,0,"19,604",ROBÓTICA COGNITIVA,60,APROVADO
"283,531",M,20162,null,0,"3,817",INTRODUCAO A PROGRAMACAO,60,TRANCADO
"170,229",M,20122,7.3,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,APROVADO
"111,716",M,20102,7.3,0,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,APROVADO
"134,247",M,20111,1.2,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"190,231",F,20162,null,0,"3,518",CONSTRUCAO DE COMPILADORES I,60,MATRICULADO
"189,786",M,20152,10,0,"3,505",ARQUITETURA DE COMPUTADORES II,60,APROVADO
"175,582",F,20152,0,0,"3,504",ARQUITETURA DE COMPUTADORES I,60,CANCELADO
"123,991",M,20092,null,0,"3,851",TOPICOS ESPEC EM COMPUTACAO,60,TRANCADO
"150,143",M,20112,5.4,0,"3,829",LINGUAGEM PROGRAMACAO II,60,DISPENSADO
"253,539",M,20141,7,0,"4,323",PORTUGUES INSTRUMENTAL,60,DISPENSADO
"185,903",M,20152,10,2,"1,665",ESTRUTURA DE DADOS,60,APROVADO
"116,325",M,20081,0.3,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"192,206",F,20161,7,0,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,APROVADO
"150,142",M,20152,3.8,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,REPROVADO
"288,682",M,20161,null,null,"4,372",LINGUA INGLESA I,75,INDEFERIDO
"150,144",F,20112,8.5,0,"3,818",INTRODUCAO AO COMPUTADOR,60,APROVADO
"124,006",M,20102,5.4,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"150,605",M,20111,8.9,0,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,APROVADO
"111,435",M,20092,10,0,"4,374",LINGUA INGLESA II,75,DISPENSADO
"150,144",F,20131,9.5,0,"3,504",ARQUITETURA DE COMPUTADORES I,60,APROVADO
"170,229",M,20152,null,4,"10,959",MODELOS PROBABILÍSTICOS P COMPUTAÇÃO,60,TRANCADO
"174,834",F,20161,3.6,0,"16,952",TÓPICOS ESPEM ENG DE COMPUTAÇÃOIII,60,REPROVADO
"177,888",M,20151,null,0,954,ADM DE EMPRESAS,75,EXCLUIDA
"107,367",M,20071,5.5,0,"3,818",INTRODUCAO AO COMPUTADOR,60,APROVADO
"107,038",M,20071,8.1,0,"3,817",INTRODUCAO A PROGRAMACAO,60,DISPENSADO
"108,500",M,20091,5.3,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,APROVADO
"273,864",M,20151,5.8,0,"3,820",INTRODUCAO PROG LINEAR,60,EXCLUIDA
"271,010",M,20161,null,null,"1,656",ANALISE E PROJETO DE ALGORITMOS,60,INDEFERIDO
"151,031",M,20132,0,0,"1,659",BANCO DE DADOS I,60,REP. FALTA
"123,013",M,20102,5.18,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,APROVADO
"109,124",M,20082,null,0,"4,244",CALCULO DIFERENCIAL E INTEGRAL III,90,TRANCADO
"271,588",M,20161,2.3,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REPROVADO
"184,767",M,20162,null,0,"2,705",REDES DE COMPUTADORES I,60,MATRICULADO
"255,768",M,20161,0,56,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REP. FALTA
"135,331",M,20141,10,0,"2,728",TRABALHO INDIV EM INTEG HOMEMMAQUINA,60,APROVADO
"174,835",M,20122,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"129,710",M,20121,8.5,0,"3,516",COMPUTADORES E SOCIEDADE,30,APROVADO
"189,788",M,20141,7.4,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"279,178",M,20162,null,0,"7,035",FISICA APLICADA A COMPUTACAO II,60,MATRICULADO
"150,602",F,20132,10,0,"7,036",CALCULO DIF  E INTEGRAL III,60,APROVADO
"173,217",M,20141,0,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REP. FALTA
"270,374",M,20162,null,0,"2,687",INTERAÇÃO  HOMEM  MAQUINA,60,MATRICULADO
"263,365",F,20142,5.12,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"182,258",M,20162,null,null,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,MATRICULADO
"150,607",F,20132,5.4,0,"7,215",ELETRICE CIRCUITOS PARA COMPUTAÇÃO,90,APROVADO
"119,486",M,20091,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"119,831",M,20101,5.5,0,"7,035",FISICA APLICADA A COMPUTACAO II,60,APROVADO
"168,716",F,20121,0,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REP. FALTA
"175,831",M,20142,0,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,REP. FALTA
"181,608",M,20162,null,0,"3,922",INTRODUCAO A FILOSOFIA,60,MATRICULADO
"263,252",M,20152,0,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REPROVADO
"265,299",M,20142,4.8,0,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,REPROVADO
"148,223",F,20142,7,0,"1,656",ANALISE E PROJETO DE ALGORITMOS,60,APROVADO
"123,015",M,20111,0,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REP. FALTA
"191,560",M,20132,0,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REP. FALTA
"192,362",M,20132,3.5,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REPROVADO
"111,716",M,20091,7.3,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"185,028",M,20142,0,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REP. FALTA
"155,295",F,20121,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"280,937",M,20161,8.5,0,"19,149",EQUAÇÕES DIFERENCIAIS ORDINÁRIAS APLICADAS,60,APROVADO
"171,641",M,20121,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"171,516",M,20122,4.3,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REPROVADO
"280,122",M,20162,null,0,"21,868",CIRCUITOS LOGICOS I,60,MATRICULADO
"150,432",M,20142,7.5,0,"19,604",ROBÓTICA COGNITIVA,60,APROVADO
"129,710",M,20101,6.7,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,DISPENSADO
"250,836",M,20132,5.5,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,EXCLUIDA
"111,771",M,20091,10,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"124,267",M,20101,6.7,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,APROVADO
"176,676",F,20121,7.1,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"183,004",M,20151,8.8,0,"3,899",ECONOMIA I,60,APROVADO
"150,376",F,20131,0,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,REP. FALTA
"274,685",M,20152,0,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REPROVADO
"119,271",M,20091,5.5,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"184,767",M,20151,5.4,0,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,APROVADO
"150,378",M,20131,0,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REP. FALTA
"170,581",M,20142,8,0,954,ADM DE EMPRESAS,75,APROVADO
"176,396",M,20142,1.1,0,"7,036",CALCULO DIF  E INTEGRAL III,60,REPROVADO
"113,982",M,20102,2.1,0,"3,829",LINGUAGEM PROGRAMACAO II,60,REPROVADO
"187,063",M,20142,2.1,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"150,784",M,20161,null,null,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,INDEFERIDO
"283,680",M,20162,null,0,"21,868",CIRCUITOS LOGICOS I,60,MATRICULADO
"182,151",M,20132,3.23,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REPROVADO
"119,832",M,20111,10,0,"2,694",INTRODUCAO AO PROC DIGITAL DE IMAGENS,60,APROVADO
"184,767",M,20152,8.5,0,"7,338",ADMINISTRACAO DE SISTEMAS DE INFORMACAO,60,APROVADO
"123,032",M,20101,5.4,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,APROVADO
"183,610",M,20161,9.8,0,"3,505",ARQUITETURA DE COMPUTADORES II,60,APROVADO
"150,372",F,20152,8.5,0,"3,297",ADM PARA ENGENHARIA,45,APROVADO
"109,123",M,20082,7,0,"3,922",INTRODUCAO A FILOSOFIA,60,APROVADO
"255,265",F,20141,5.1,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"114,212",M,20111,null,0,"1,656",ANALISE E PROJETO DE ALGORITMOS,60,TRANCADO
"107,753",M,20071,null,0,"3,817",INTRODUCAO A PROGRAMACAO,60,TRANCADO
"280,262",M,20162,null,0,"21,868",CIRCUITOS LOGICOS I,60,MATRICULADO
"183,610",M,20151,null,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,TRANCADO
"154,841",M,20112,1,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"269,813",M,20151,7.2,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"111,498",M,20102,0,0,"1,661",CIRCUITOS LOGICOS,90,REP. FALTA
"128,991",M,20142,8.2,0,"2,705",REDES DE COMPUTADORES I,60,APROVADO
"270,760",F,20152,null,null,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,INDEFERIDO
"269,885",M,20162,null,null,"3,829",LINGUAGEM PROGRAMACAO II,60,MATRICULADO
"178,647",M,20131,1.5,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"178,237",M,20142,5.5,0,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,APROVADO
"291,199",M,20162,7.5,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,DISPENSADO
"288,682",M,20161,5,0,"7,035",FISICA APLICADA A COMPUTACAO II,60,DISPENSADO
"288,769",M,20161,7.7,0,"4,250",CALCULO VET GEO ANALITICA,60,DISPENSADO
"249,702",M,20162,null,null,"11,208",CALCULO DIFERENCIAL E INTEGRAL III,60,TRANCADO
"149,390",M,20111,7,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,DISPENSADO
"291,185",M,20162,8.5,0,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,DISPENSADO
"148,229",M,20111,6.1,0,"3,829",LINGUAGEM PROGRAMACAO II,60,APROVADO
"178,647",M,20142,0.9,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REPROVADO
"254,414",M,20152,null,null,"2,746",LINGUAGEM DE PROGRAMACAO III,60,INDEFERIDO
"129,379",M,20102,9,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"171,508",M,20122,7.5,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"148,229",M,20092,8.3,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"258,896",M,20142,8,0,"2,704",PESQUISA APLICADA A COMPUTACAO,45,APROVADO
"150,787",M,20142,10,0,"16,951",TÓPICOS ESP EM ENGDE COMPUTAÇÃO II,60,DISPENSADO
"171,514",M,20122,7.5,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"149,391",F,20132,7.7,0,"3,851",TOPICOS ESPEC EM COMPUTACAO,60,APROVADO
"119,836",M,20092,0,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REP. FALTA
"187,311",M,20132,0.9,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REPROVADO
"155,792",F,20141,null,0,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,EXCLUIDA
"170,226",M,20121,2.2,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"269,616",M,20161,2.8,8,"7,215",ELETRICE CIRCUITOS PARA COMPUTAÇÃO,90,REPROVADO
"148,671",M,20112,7,0,"3,818",INTRODUCAO AO COMPUTADOR,60,APROVADO
"177,527",M,20121,8.7,0,"3,818",INTRODUCAO AO COMPUTADOR,60,DISPENSADO
"171,432",M,20121,8.5,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"107,365",M,20071,5,0,"4,246",CALCULO DIFERENCIAL E INTEGRAL I,90,APROVADO
"155,159",M,20112,3.3,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REPROVADO
"256,150",F,20161,8.5,0,"3,516",COMPUTADORES E SOCIEDADE,30,APROVADO
"259,213",M,20151,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"182,576",M,20161,8,0,"20,099",INTRODUÇÃO A TEORIA DOS GRAFOS,60,APROVADO
"171,346",M,20162,null,0,"2,703",PARADIGMAS DE LING DE PROGRAMAÇÃO,60,MATRICULADO
"154,890",F,20152,10,0,"20,494",ESTÁGIO SUPERVISIONADO,300,APROVADO
"148,562",M,20132,0,0,951,ADM SIST DE INFORMACOES,60,REP. FALTA
"151,029",M,20131,null,0,"3,829",LINGUAGEM PROGRAMACAO II,60,TRANCADO
"154,542",M,20122,null,0,"1,665",ESTRUTURA DE DADOS,60,TRANCADO
"291,222",M,20162,6,null,"21,870",LABORATORIO DE INTRODUÇÃO A PROGRAMAÇÃO PARA ENGENHARIA DA COMPUTAÇÃO,60,EXCLUIDA
"288,682",M,20161,7.7,0,"3,851",TOPICOS ESPEC EM COMPUTACAO,60,APROVADO
"287,667",F,20162,null,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,MATRICULADO
"280,620",M,20162,0,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,MATRICULADO
"175,581",M,20132,0,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,REP. FALTA
"156,113",M,20112,6.5,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"175,931",F,20141,8,0,"4,323",PORTUGUES INSTRUMENTAL,60,APROVADO
"250,111",M,20141,0,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REP. FALTA
"154,743",F,20142,7.5,0,"1,659",BANCO DE DADOS I,60,APROVADO
"280,068",M,20161,9,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"175,583",M,20151,5,0,"1,661",CIRCUITOS LOGICOS,90,APROVADO
"119,837",M,20101,5.4,0,"7,035",FISICA APLICADA A COMPUTACAO II,60,APROVADO
"183,528",M,20141,5.94,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,APROVADO
"154,693",M,20112,7.1,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"107,376",M,20092,0,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REP. FALTA
"265,167",M,20142,0,0,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,REP. FALTA
"250,218",M,20141,0,0,"7,229",INTROD À MATEMÁTICA COMPUTACINAL,30,REP. FALTA
"129,933",M,20141,9.7,0,"2,700",METODOS DE PROJETO DE SOFTWARE,60,APROVADO
"153,779",M,20092,8.5,0,"4,555",CALCULO NUMERICO,60,APROVADO
"275,443",M,20152,9.3,2,"7,229",INTROD À MATEMÁTICA COMPUTACINAL,30,APROVADO
"268,805",M,20151,8,0,"3,818",INTRODUCAO AO COMPUTADOR,60,APROVADO
"150,375",M,20141,3,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REPROVADO
"112,174",M,20092,0,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REP. FALTA
"178,243",M,20131,9.25,0,"17,809",PESQUISA APLICADA À MAT COMPUTACIONAL,45,APROVADO
"254,386",M,20142,10,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,APROVADO
"275,256",M,20161,2.3,8,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"274,276",M,20152,3,12,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"256,150",F,20161,6.1,0,"1,665",ESTRUTURA DE DADOS,60,APROVADO
"273,864",M,20151,7.7,0,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,DISPENSADO
"250,835",M,20132,8,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,EXCLUIDA
"148,229",M,20122,10,0,"3,809",ENGENHARIA DE SOFTWARE,60,APROVADO
"123,014",M,20121,8.4,0,"2,700",METODOS DE PROJETO DE SOFTWARE,60,APROVADO
"150,603",M,20131,7,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"265,761",M,20152,8,0,"4,372",LINGUA INGLESA I,75,APROVADO
"263,262",M,20152,0,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,REPROVADO
"155,168",F,20112,9.7,0,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,APROVADO
"170,361",M,20122,6.55,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"150,147",M,20132,4.5,0,"3,829",LINGUAGEM PROGRAMACAO II,60,REPROVADO
"253,167",F,20132,8.5,0,"1,665",ESTRUTURA DE DADOS,60,DISPENSADO
"129,710",M,20112,8.8,0,"4,555",CALCULO NUMERICO,60,APROVADO
"150,797",M,20122,9.5,0,"2,687",INTERACAO HOMEMMAQUINA,60,APROVADO
"107,371",M,20072,null,0,"4,246",CALCULO DIFERENCIAL E INTEGRAL I,90,TRANCADO
"170,035",M,20142,8.7,0,"2,709",SISTEMAS MULTIMIDIA,60,APROVADO
"125,263",M,20122,7.1,0,"2,702",ORDENACAO E RECUPERACAO DE DADOS,60,APROVADO
"168,568",M,20121,7.9,0,"1,665",ESTRUTURA DE DADOS,60,DISPENSADO
"253,167",F,20142,3.25,0,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,REPROVADO
"185,029",M,20152,8.5,0,"3,809",ENGENHARIA DE SOFTWARE,60,APROVADO
"273,864",M,20151,5.71,0,"3,828",LINGUAGEM PROGRAMACAO I,60,DISPENSADO
"190,626",M,20152,10,0,"16,950",TÓPICOS ESPECIAIS EM ENGENHARIA DE COMPUTAÇÃO I,60,DISPENSADO
"254,278",M,20141,0,0,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,REP. FALTA
"123,015",M,20101,0,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REP. FALTA
"113,874",F,20092,6.1,0,"3,829",LINGUAGEM PROGRAMACAO II,60,APROVADO
"258,200",M,20142,8.3,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"170,035",M,20162,null,0,"2,689",INTRODUCAO A INTELIGENCIA ARTIFICIAL,60,MATRICULADO
"150,185",M,20151,9,0,"4,372",LINGUA INGLESA I,75,APROVADO
"107,372",F,20082,null,0,"1,665",ESTRUTURA DE DADOS,60,TRANCADO
"263,003",M,20152,7.2,2,"7,215",ELETRICE CIRCUITOS PARA COMPUTAÇÃO,90,APROVADO
"135,329",M,20102,7.12,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,APROVADO
"176,993",F,20121,5.5,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"171,349",F,20142,9.1,0,"2,700",METODOS DE PROJETO DE SOFTWARE,60,APROVADO
"259,452",M,20142,0.1,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REPROVADO
"150,607",F,20141,7,0,"4,323",PORTUGUES INSTRUMENTAL,60,APROVADO
"185,759",M,20152,3,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REPROVADO
"283,780",M,20162,null,0,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,MATRICULADO
"264,831",M,20151,8.8,0,"2,704",PESQUISA APLICADA A COMPUTACAO,45,APROVADO
"265,763",M,20142,8.6,0,"3,818",INTRODUCAO AO COMPUTADOR,60,DISPENSADO
"276,998",M,20162,null,null,"2,698",LOGICA APLICADA A COMPUTACAO,60,INDEFERIDO
"176,220",M,20122,4.1,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REPROVADO
"250,413",M,20152,null,null,"2,690",INTRODUCAO A MICROELETRONICA,60,INDEFERIDO
"111,773",M,20112,0,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,TRANCADO
"147,427",M,20121,9.2,0,"2,746",LINGUAGEM DE PROGRAMACAO III,60,APROVADO
"178,240",M,20131,8.2,0,"17,809",PESQUISA APLICADA À MAT COMPUTACIONAL,45,APROVADO
"250,659",F,20162,null,null,"3,829",LINGUAGEM PROGRAMACAO II,60,INDEFERIDO
"119,837",M,20112,8.9,0,"2,702",ORDENACAO E RECUPERACAO DE DADOS,60,APROVADO
"113,984",M,20101,null,0,"3,504",ARQUITETURA DE COMPUTADORES I,60,TRANCADO
"171,377",M,20162,null,null,"18,965",GERÊNCIA DE PROJETOS,60,TRANCADO
"134,303",M,20121,0,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REP. FALTA
"176,222",M,20132,8.3,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"107,298",M,20101,9,0,"2,711",TOP ESP EM ARQUITETURA DE COMPUTADORES,60,APROVADO
"129,432",M,20121,7.7,0,"2,700",METODOS DE PROJETO DE SOFTWARE,60,APROVADO
"135,085",M,20111,5.1,0,"2,710",TEORIA DA COMPUTACAO,60,APROVADO
"134,300",M,20111,null,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,TRANCADO
"175,930",M,20142,8,0,"4,323",PORTUGUES INSTRUMENTAL,60,APROVADO
"189,785",M,20152,0,0,"3,505",ARQUITETURA DE COMPUTADORES II,60,REPROVADO
"187,170",F,20132,8.3,0,"3,510",CALCULO NUMERICO,60,DISPENSADO
"254,247",M,20142,7,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,APROVADO
"283,763",M,20162,null,0,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,MATRICULADO
"171,375",M,20151,0,0,"4,323",PORTUGUES INSTRUMENTAL,60,REPROVADO
"150,142",M,20122,5.8,0,"3,828",LINGUAGEM PROGRAMACAO I,60,APROVADO
"254,399",M,20162,null,null,954,ADM DE EMPRESAS,75,MATRICULADO
"282,003",M,20161,8.3,9,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"178,692",M,20132,0,0,"17,740",CÁLCULO  DAS PROBABILIDADES I,60,REP. FALTA
